,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
492,276649,The Osney Arms Guest House,45 Botley Rd,,Oxford,SEE,United Kingdom,OX2 0BP,10,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Suburban,Independent,,441865243498.0,51.752138,-1.277007,"(51.752138, -1.277007)","[54180, 18.921481738671478]",54180,18.921481738671478
493,150259,Cotswold Lodge Hotel,66A Banbury Rd,,Oxford,SEE,United Kingdom,OX2 6JP,49,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Urban,Independent,,441865512121.0,51.765401,-1.260409,"(51.765401, -1.260409)","[54180, 18.016907264988923]",54180,18.016907264988923
494,126931,Old Parsonage Hotel,1 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 6NN,35,Buckinghamshire and Oxfordshire,Oxford Area,198901.0,Independent,Luxury Class,Urban,Independent,202010.0,441865310210.0,51.759551,-1.260349,"(51.759551, -1.260349)","[54180, 18.105403390510364]",54180,18.105403390510364
495,126932,Best Western Plus Oxford Linton Lodge Hotel,11 Linton Rd,,Oxford,SEE,United Kingdom,OX2 6UJ,87,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Suburban,Best Western Plus,201706.0,441865553461.0,51.77042,-1.259108,"(51.77042, -1.259108)","[54180, 17.89118592677378]",54180,17.89118592677378
496,240830,Galaxie Hotel,180 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 7BT,32,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441865515688.0,51.775178,-1.263711,"(51.775178, -1.263711)","[54180, 18.0231381675245]",54180,18.0231381675245
497,273522,OYO Lina Guest House,308 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 7ED,7,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Economy Class,Suburban,OYO,201910.0,442080898579.0,51.779356,-1.265355,"(51.779356, -1.265355)","[54180, 18.043667682354112]",54180,18.043667682354112
498,273531,OYO Lonsdale Guest House,312 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 7ED,7,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Economy Class,Suburban,OYO,202102.0,442080898579.0,51.779467,-1.265372,"(51.779467, -1.265372)","[54180, 18.043153623236392]",54180,18.043153623236392
499,152983,Marlborough House Hotel,321 Woodstock Rd,,Oxford,SEE,United Kingdom,OX2 7NY,17,Buckinghamshire and Oxfordshire,Oxford Area,199006.0,Independent,Upscale Class,Urban,Independent,199006.0,441865311321.0,51.781534,-1.273281,"(51.781534, -1.273281)","[54180, 18.355008269780107]",54180,18.355008269780107
500,158389,Remont Oxford Hotel,367 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 7PL,25,Buckinghamshire and Oxfordshire,Oxford Area,200601.0,Independent,Upscale Class,Suburban,Independent,200601.0,441865311020.0,51.784647,-1.269335,"(51.784647, -1.269335)","[54180, 18.156957147436238]",54180,18.156957147436238
501,152985,The Burlington House,374 Banbury Rd,,Oxford,SEE,United Kingdom,OX2 7PP,12,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Urban,Independent,,441865513513.0,51.782535,-1.267074,"(51.782535, -1.267074)","[54180, 18.082326811681657]",54180,18.082326811681657
502,112834,Jurys Inn Oxford,Godstow Rd,,Oxford,SEE,United Kingdom,OX2 8AL,240,Buckinghamshire and Oxfordshire,Oxford Area,197001.0,Moat House,Upper Midscale Class,Suburban,Jurys Inn,201511.0,441865489988.0,51.787887,-1.283424,"(51.787887, -1.283424)","[54180, 18.724466393472643]",54180,18.724466393472643
503,133719,Holiday Inn Oxford,Woodstock Rd,Woodstock Road,Oxford,SEE,United Kingdom,OX2 8JD,154,Buckinghamshire and Oxfordshire,Oxford Area,200106.0,Holiday Inn,Upper Midscale Class,Suburban,Holiday Inn,202008.0,448719429086.0,51.795498,-1.283541,"(51.795498, -1.283541)","[54180, 18.6716994079212]",54180,18.6716994079212
504,137567,Travelodge Oxford Peartree Hotel,Peartree Roundabout,Peartree Roundabout,Oxford,SEE,United Kingdom,OX2 8JZ,197,Buckinghamshire and Oxfordshire,Oxford Area,198401.0,"Travelodge, UK",Economy Class,Suburban,"Travelodge, UK",202007.0,448719846206.0,51.794649,-1.282745,"(51.794649, -1.282745)","[54180, 18.64356392338342]",54180,18.64356392338342
505,241113,Bear & Ragged Staff,28 Appleton Rd,,Oxford,SEE,United Kingdom,OX2 9QH,9,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441865862329.0,51.733458,-1.336669,"(51.733458, -1.336669)","[54180, 21.726114852319498]",54180,21.726114852319498
506,240974,Old Court Hotel,39 Bridge St,,Witney,SEE,United Kingdom,OX28 1DA,12,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Small Metro/Town,Independent,,441993703228.0,51.790255,-1.481669,"(51.790255, -1.481669)","[54180, 27.13820427816929]",54180,27.13820427816929
507,211009,The Fleece Witney,11 Church Green,,Witney,SEE,United Kingdom,OX28 4AZ,10,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441993892270.0,51.782769,-1.484615,"(51.782769, -1.484615)","[54180, 27.31059289586417]",54180,27.31059289586417
508,136406,Oxford Witney Hotel,Ducklington Ln,,Witney,SEE,United Kingdom,OX28 4EX,115,Buckinghamshire and Oxfordshire,Oxford Area,199006.0,Four Pillars,Upscale Class,Suburban,Independent,202005.0,441993779777.0,51.773787,-1.489978,"(51.773787, -1.489978)","[54180, 27.607237591997638]",54180,27.607237591997638
509,212505,Premier Inn Witney,Ducklington Lane,,Witney,SEE,United Kingdom,OX28 4JF,57,Buckinghamshire and Oxfordshire,Oxford Area,201402.0,Premier Inn,Economy Class,Suburban,Premier Inn,202007.0,448715279488.0,51.779341,-1.493486,"(51.779341, -1.493486)","[54180, 27.712328123763054]",54180,27.712328123763054
510,280050,Travelodge Witney,Ducklington Ln,Eastnor House,Witney,SEE,United Kingdom,OX28 4TT,63,Buckinghamshire and Oxfordshire,Oxford Area,202103.0,"Travelodge, UK",Economy Class,Small Metro/Town,"Travelodge, UK",202103.0,448719846576.0,51.774704,-1.493341,"(51.774704, -1.493341)","[54180, 27.742370743432264]",54180,27.742370743432264
511,241130,Talbot Inn,Oxford Rd,,Witney,SEE,United Kingdom,OX29 4BT,11,Buckinghamshire and Oxfordshire,Oxford Area,,Arkell's,Economy Class,Small Metro/Town,Arkell's,,441865881348.0,51.777294,-1.363933,"(51.777294, -1.363933)","[54180, 22.232261707595782]",54180,22.232261707595782
512,240629,Chequers Inn,6 The Green,,Witney,SEE,United Kingdom,OX29 4DG,8,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Small Metro/Town,Independent,,441865882620.0,51.792575,-1.34325,"(51.792575, -1.34325)","[54180, 21.23107253698224]",54180,21.23107253698224
513,241198,Swan Hotel,21 Acre End St,,Witney,SEE,United Kingdom,OX29 4PE,5,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441865881225.0,51.780497,-1.376743,"(51.780497, -1.376743)","[54180, 22.74597245437322]",54180,22.74597245437322
514,242254,Artist Residence Oxfordshire,Station Rd,,Witney,SEE,United Kingdom,OX29 6XN,8,Buckinghamshire and Oxfordshire,Oxford Area,201701.0,Independent,Upscale Class,Small Metro/Town,Independent,201701.0,442031981066.0,51.774796,-1.433953,"(51.774796, -1.433953)","[54180, 25.22206010465483]",54180,25.22206010465483
515,240989,Churchill Court Hotel,Main Rd,,Witney,SEE,United Kingdom,OX29 8LA,11,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Small Metro/Town,Independent,,441993881973.0,51.82589,-1.36944,"(51.82589, -1.36944)","[54180, 22.25630571162501]",54180,22.25630571162501
516,240973,Bird in Hand Inn,Whiteoak Green,Hailey,Witney,SEE,United Kingdom,OX29 9XP,16,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Small Metro/Town,Independent,,441993868321.0,51.823104,-1.502472,"(51.823104, -1.502472)","[54180, 27.93625249640696]",54180,27.93625249640696
517,241202,Ferryman Inn,Bablock Hythe,,Witney,SEE,United Kingdom,OX295AT,6,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441865880028.0,51.735121,-1.372324,"(51.735121, -1.372324)","[54180, 23.164613647727496]",54180,23.164613647727496
518,174406,Red Mullions Guest House,23 London Rd,Headington,Oxford,SEE,United Kingdom,OX3 7RE,16,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Urban,Independent,,441865742741.0,51.758683,-1.21665,"(51.758683, -1.21665)","[54180, 16.310701070973867]",54180,16.310701070973867
519,274754,Oxford Guest House,228 London Rd,Headington,Oxford,SEE,United Kingdom,OX3 9EG,9,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Urban,Independent,,441865308833.0,51.761683,-1.203688,"(51.761683, -1.203688)","[54180, 15.7213353217269]",54180,15.7213353217269
520,242264,Black Boy,91 Old High St,,Oxford,SEE,United Kingdom,OX3 9HT,5,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441865741137.0,51.764186,-1.210686,"(51.764186, -1.210686)","[54180, 15.96689158430212]",54180,15.96689158430212
521,174409,The Old Black Horse,102 St Clement's St,,Oxford,SEE,United Kingdom,OX4 1AR,10,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Suburban,Independent,,441865244691.0,51.749954,-1.242808,"(51.749954, -1.242808)","[54180, 17.551700797742726]",54180,17.551700797742726
522,123971,Premier Inn Oxford,Garsington Rd,Garsington Road,Oxford,SEE,United Kingdom,OX4 2JT,225,Buckinghamshire and Oxfordshire,Oxford Area,199501.0,Premier Inn,Economy Class,Urban,Premier Inn,202006.0,448715278866.0,51.731157,-1.203212,"(51.731157, -1.203212)","[54180, 16.380502547314006]",54180,16.380502547314006
523,221554,Balkan Lodge,315 Iffley Rd,,Oxford,SEE,United Kingdom,OX4 4AG,12,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upscale Class,Urban,Independent,,441865244524.0,51.738117,-1.234225,"(51.738117, -1.234225)","[54180, 17.451407773406817]",54180,17.451407773406817
524,255116,Browns,281 Iffley Rd,,Oxford,SEE,United Kingdom,OX4 4AQ,11,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Urban,Independent,,447711897168.0,51.739564,-1.235296,"(51.739564, -1.235296)","[54180, 17.4621217987181]",54180,17.4621217987181
525,240833,Tree Hotel @ Iffley,63 Church Way,Iffley,Oxford,SEE,United Kingdom,OX4 4EY,9,Buckinghamshire and Oxfordshire,Oxford Area,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441865775974.0,51.731145,-1.235612,"(51.731145, -1.235612)","[54180, 17.67135584798442]",54180,17.67135584798442
526,135154,Holiday Inn Express Oxford Kassam Stadium,Grenoble Rd,,Oxford,SEE,United Kingdom,OX4 4XP,162,Buckinghamshire and Oxfordshire,Oxford Area,200207.0,Holiday Inn Express,Upper Midscale Class,Suburban,Holiday Inn Express,202007.0,441865780888.0,51.715251,-1.206395,"(51.715251, -1.206395)","[54180, 16.951207479300262]",54180,16.951207479300262
527,222886,Hampton by Hilton Oxford,Grenoble Rd,,Oxford,SEE,United Kingdom,OX4 4XP,103,Buckinghamshire and Oxfordshire,Oxford Area,201512.0,Hampton by Hilton,Upper Midscale Class,Urban,Hampton by Hilton,202007.0,441865788860.0,51.716941,-1.21176,"(51.716941, -1.21176)","[54180, 17.109195732870013]",54180,17.109195732870013
528,117745,George Hotel,23 High St,,Wallingford,SEE,United Kingdom,OX10 0BS,39,Buckinghamshire and Oxfordshire,Oxfordshire Regional,175301.0,Mount Charlotte Hotel,Upscale Class,Urban,Independent,200201.0,441491836665.0,51.601084,-1.123741,"(51.601084, -1.123741)","[54065, 11.463712186483972]",54065,11.463712186483972
529,241262,Coachmakers Arms,37 St Mary's St,,Wallingford,SEE,United Kingdom,OX10 0EU,3,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441491838229.0,51.597674,-1.125329,"(51.597674, -1.125329)","[54065, 11.310378678952366]",54065,11.310378678952366
530,241195,Crown Inn,52 High St,Benson,Benson,SEE,United Kingdom,OX10 6RP,6,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441491838247.0,51.621314,-1.105514,"(51.621314, -1.105514)","[54065, 12.252774918229056]",54065,12.252774918229056
531,240914,Kingfisher Inn,27 Henley Rd,,Shillingford,SEE,United Kingdom,OX10 7EL,6,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441865858595.0,51.631374,-1.142194,"(51.631374, -1.142194)","[54065, 13.645839223983067]",54065,13.645839223983067
532,124471,The George Hotel,23 High Sr,,Wallingford,SEE,United Kingdom,OX10 7HH,24,Buckinghamshire and Oxfordshire,Oxfordshire Regional,175301.0,Independent,Upscale Class,Suburban,Independent,175301.0,441865340404.0,51.64375,-1.165676,"(51.64375, -1.165676)","[54065, 14.91290005979787]",54065,14.91290005979787
533,241197,Fleur de Lys,9 High St,,Wallingford,SEE,United Kingdom,OX10 7HH,5,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441865340502.0,51.643374,-1.165673,"(51.643374, -1.165673)","[54065, 14.891285787953011]",54065,14.891285787953011
534,152046,White Hart Hotel,Dorchester-on-Thames,,Wallingford,SEE,United Kingdom,OX10 7HN,28,Buckinghamshire and Oxfordshire,Oxfordshire Regional,175301.0,Independent,Upscale Class,Urban,Independent,175301.0,441865340074.0,51.644698,-1.166237,"(51.644698, -1.166237)","[54065, 14.980678026810693]",54065,14.980678026810693
535,142724,Shillingford Bridge Hotel,Shillingford Rd,,Shillingford Hill,SEE,United Kingdom,OX10 8LZ,40,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Upscale Class,Suburban,Independent,,441865858567.0,51.623441,-1.139926,"(51.623441, -1.139926)","[54065, 13.13274029860447]",54065,13.13274029860447
536,241340,Beetle & Wedge Boathouse,Ferry Ln,,Wallingford,SEE,United Kingdom,OX10 9JF,3,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441491651381.0,51.54843,-1.14593,"(51.54843, -1.14593)","[54065, 9.456323362686183]",54065,9.456323362686183
537,152156,The Kingswell Hotel,Reading Rd,Harwell,Didcot,SEE,United Kingdom,OX11 0LZ,20,Buckinghamshire and Oxfordshire,Oxfordshire Regional,197801.0,Independent,Upscale Class,Urban,Independent,197801.0,441235833043.0,51.591524,-1.28095,"(51.591524, -1.28095)","[54065, 15.910469262323499]",54065,15.910469262323499
538,241404,Ashbrook House,Westbrook St,,Didcot,SEE,United Kingdom,OX11 9QA,10,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441865589039.0,51.566742,-1.239378,"(51.566742, -1.239378)","[54065, 13.485413228840452]",54065,13.485413228840452
539,241419,Volunteer Inn,Station Rd,,Wantage,SEE,United Kingdom,OX12 0DH,5,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441235770503.0,51.618383,-1.408867,"(51.618383, -1.408867)","[54065, 21.567543798844582]",54065,21.567543798844582
540,241069,La Fontana,Oxford Rd,,Wantage,SEE,United Kingdom,OX12 0HP,15,Buckinghamshire and Oxfordshire,Oxfordshire Regional,198801.0,Independent,Upscale Class,Small Metro/Town,Independent,198801.0,441235868287.0,51.634551,-1.3943,"(51.634551, -1.3943)","[54065, 21.608563511856993]",54065,21.608563511856993
541,175717,The Bear Hotel,Market Pl,,Wantage,SEE,United Kingdom,OX12 8AB,37,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Midscale Class,Urban,Independent,,441235766366.0,51.588353,-1.427062,"(51.588353, -1.427062)","[54065, 21.344172662581062]",54065,21.344172662581062
542,241070,Bell Inn,38 Market Pl,,Wantage,SEE,United Kingdom,OX12 8AH,12,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441235763718.0,51.588959,-1.427022,"(51.588959, -1.427022)","[54065, 21.35929202089237]",54065,21.35929202089237
543,241200,Star Inn,Watery Ln,,Wantage,SEE,United Kingdom,OX12 9PL,8,Buckinghamshire and Oxfordshire,Oxfordshire Regional,201201.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,201201.0,441235751873.0,51.587432,-1.500219,"(51.587432, -1.500219)","[54065, 24.236209912311367]",54065,24.236209912311367
544,241249,Blowing Stone,Kingston Lisle,,Wantage,SEE,United Kingdom,OX12 9QL,5,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441367820288.0,51.588769,-1.528968,"(51.588769, -1.528968)","[54065, 25.428206624918513]",54065,25.428206624918513
545,241294,Chequers Inn,23 Main St,,Charney Bassett,SEE,United Kingdom,OX120EX,3,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Brakspear,Economy Class,Small Metro/Town,Brakspear,,441253868642.0,51.649952,-1.452537,"(51.649952, -1.452537)","[54065, 24.288874202655748]",54065,24.288874202655748
546,172524,Steventon House Hotel,Milton Hl,Steventon,Steventon,SEE,United Kingdom,OX13 6AB,23,Buckinghamshire and Oxfordshire,Oxfordshire Regional,198106.0,Independent,Upper Upscale Class,Suburban,Independent,198106.0,441235831223.0,51.61349,-1.312521,"(51.61349, -1.312521)","[54065, 17.88414151812134]",54065,17.88414151812134
547,154434,Milton Hill House,Milton Hl,Steventon,Abingdon,SEE,United Kingdom,OX13 6AF,121,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,De Vere,Upscale Class,Small Metro/Town,Independent,201611.0,448712224812.0,51.60851,-1.315614,"(51.60851, -1.315614)","[54065, 17.799158140514216]",54065,17.799158140514216
548,241155,The Cherry Tree,33 High St,Steventon,Abingdon,SEE,United Kingdom,OX13 6RZ,7,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Wadworth,Midscale Class,Small Metro/Town,Wadworth,,441235831222.0,51.622678,-1.318926,"(51.622678, -1.318926)","[54065, 18.476862229236183]",54065,18.476862229236183
549,141921,Premier Inn Abingdon,Marcham Rd,,Abingdon,SEE,United Kingdom,OX14 1AD,27,Buckinghamshire and Oxfordshire,Oxfordshire Regional,199901.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715278014.0,51.669418,-1.299055,"(51.669418, -1.299055)","[54065, 19.936515788202335]",54065,19.936515788202335
550,125846,Hilton Garden Inn Abingdon Oxford,Marcham Rd,,Abingdon,SEE,United Kingdom,OX14 1TZ,146,Buckinghamshire and Oxfordshire,Oxfordshire Regional,198609.0,Four Pillars,Upscale Class,Small Metro/Town,Hilton Garden Inn,201905.0,441235553456.0,51.668415,-1.304502,"(51.668415, -1.304502)","[54065, 20.053338104642826]",54065,20.053338104642826
551,241194,Railway Inn,Station Rd,,Abingdon,SEE,United Kingdom,OX14 3BT,10,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441235528046.0,51.653447,-1.236801,"(51.653447, -1.236801)","[54065, 17.307643930220287]",54065,17.307643930220287
552,270256,The Cosener's House,15 Abbey Close,,Abingdon,SEE,United Kingdom,OX14 3JD,50,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441235523198.0,51.670127,-1.278156,"(51.670127, -1.278156)","[54065, 19.350735246013286]",54065,19.350735246013286
553,255612,Courtyard Oxford South,6 Milton Gate,,Abingdon,SEE,United Kingdom,OX14 4FP,170,Buckinghamshire and Oxfordshire,Oxfordshire Regional,201811.0,Courtyard,Upscale Class,Small Metro/Town,Courtyard,202005.0,447741910400.0,51.619809,-1.300989,"(51.619809, -1.300989)","[54065, 17.740827828929007]",54065,17.740827828929007
554,241071,Red Lion,3 Abingdon Rd,,Drayton,SEE,United Kingdom,OX14 4JB,10,Buckinghamshire and Oxfordshire,Oxfordshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441235531457.0,51.645058,-1.312808,"(51.645058, -1.312808)","[54065, 19.227603271218914]",54065,19.227603271218914
