,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
2253,118967,Travelodge Bath Waterside,Rossiter Rd,Widcombe Basin,Bath,WMI,United Kingdom,BA2 4JP,125,Dorset and Somerset,Bath,198001.0,Stakis,Economy Class,Suburban,"Travelodge, UK",202007.0,448719846407.0,51.377653,-2.353621,"(51.377653, -2.353621)","[3764, 18.429919650759278]",3764,18.42991965075928
2254,151508,The Kennard,11 Henrietta St,,Bath,WMI,United Kingdom,BA2 6LL,12,Dorset and Somerset,Bath,,Independent,Upper Midscale Class,Urban,Independent,,441225310472.0,51.384307,-2.356978,"(51.384307, -2.356978)","[3764, 18.011682979367045]",3764,18.011682979367045
2255,117710,Redcar Hotel,27 Henrietta St,,Bath,WMI,United Kingdom,BA2 6LR,40,Dorset and Somerset,Bath,194906.0,Mount Charlotte Hotel,Upper Midscale Class,Urban,Independent,200409.0,441225469151.0,51.384622,-2.356493,"(51.384622, -2.356493)","[3764, 18.01251360019341]",3764,18.01251360019341
2256,151511,Tasburgh House Hotel,Warminster Rd,,Bath,WMI,United Kingdom,BA2 6SH,15,Dorset and Somerset,Bath,199601.0,Independent,Upper Upscale Class,Urban,Independent,199601.0,441225425096.0,51.391767,-2.335049,"(51.391767, -2.335049)","[3764, 18.391668258472507]",3764,18.391668258472507
2258,131114,Best Western The Limpley Stoke Hotel,27 Lower Stoke,,Bath,WMI,United Kingdom,BA2 7FR,60,Dorset and Somerset,Bath,,Best Western,Midscale Class,Suburban,Best Western,202005.0,441225723333.0,51.346982,-2.315256,"(51.346982, -2.315256)","[3764, 21.09066938643551]",3764,21.09066938643551
2259,243066,Wheelwrights Arms,Church Ln,Monkton Combe,Bath,WMI,United Kingdom,BA2 7HB,7,Dorset and Somerset,Bath,,Independent,Upscale Class,Small Metro/Town,Independent,,441225722287.0,51.356558,-2.327476,"(51.356558, -2.327476)","[3764, 20.251513784628024]",3764,20.251513784628024
2260,139602,Combe Grove Manor Hotel,Brassknocker Hl,Monkton Combe,Bath,WMI,United Kingdom,BA2 7HS,40,Dorset and Somerset,Bath,197301.0,Paramount,Upper Upscale Class,Suburban,Independent,201205.0,441225834644.0,51.362488,-2.317556,"(51.362488, -2.317556)","[3764, 20.28402354049877]",3764,20.28402354049877
2261,243067,Waterhouse,133 Waterhouse Ln,Monkton Combe,Bath,WMI,United Kingdom,BA2 7JA,13,Dorset and Somerset,Bath,201101.0,Independent,Upscale Class,Small Metro/Town,Independent,201101.0,441225721999.0,51.354461,-2.324347,"(51.354461, -2.324347)","[3764, 20.449283224246564]",3764,20.449283224246564
2266,151505,Paradise House Hotel,86 Holloway,,Bath,WMI,United Kingdom,BA24PU,12,Dorset and Somerset,Bath,,Independent,Upper Upscale Class,Urban,Independent,,441225317723.0,51.376044,-2.363579,"(51.376044, -2.363579)","[3764, 18.196017575429902]",3764,18.196017575429902
2301,172892,Royal Exeter Hotel,Exeter Rd,,Bournemouth,SWE,United Kingdom,BH2 5AG,54,Dorset and Somerset,Bournemouth,,Independent,Midscale Class,Urban,Independent,,441202438000.0,50.717898,-1.878773,"(50.717898, -1.878773)","[2813, 0.19476401272024615]",2813,0.1947640127202461
2304,125984,SureStay Collection Collingwood,9 Priory Rd,,Bournemouth,SEE,United Kingdom,BH2 5DF,53,Dorset and Somerset,Bournemouth,,Independent,Economy Class,Suburban,SureStay Collection,202105.0,441202557575.0,50.716948,-1.881755,"(50.716948, -1.881755)","[2813, 0.189145212263192]",2813,0.189145212263192
2305,242314,Fairmount Hotel,15 Priory Rd,West Cliff,Bournemouth,SWE,United Kingdom,BH2 5DF,27,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202551105.0,50.716926,-1.882161,"(50.716926, -1.882161)","[2813, 0.20153687178488422]",2813,0.2015368717848842
2306,242305,Eurostay Bournemouth Beach,Beacon Rd,,Bournemouth,SWE,United Kingdom,BH2 5DG,28,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202553319.0,50.716683,-1.881548,"(50.716683, -1.881548)","[2813, 0.1701892679251218]",2813,0.1701892679251218
2307,161210,Bourne Hall Hotel,14 Priory Rd,West Cliff,Bournemouth,SWE,United Kingdom,BH2 5DN,47,Dorset and Somerset,Bournemouth,,Independent,Economy Class,Urban,Independent,,441202299715.0,50.716538,-1.881835,"(50.716538, -1.881835)","[2813, 0.17393262950673546]",2813,0.1739326295067354
2310,172856,Brooklands Hotel,1 Kerley Rd,West Cliff,Bournemouth,SWE,United Kingdom,BH2 5DW,25,Dorset and Somerset,Bournemouth,189603.0,Independent,Economy Class,Urban,Independent,189603.0,441202552887.0,50.716472,-1.882364,"(50.716472, -1.882364)","[2813, 0.1909394392688665]",2813,0.1909394392688665
2311,242302,Hotel Balmoral,11 Kerley Rd,,Bournemouth,SWE,United Kingdom,BH2 5DW,31,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202551186.0,50.716356,-1.881201,"(50.716356, -1.881201)","[2813, 0.1441493686993533]",2813,0.1441493686993533
2316,159418,Kings Langley Hotel,1 West Cliff Rd,,Bournemouth,SWE,United Kingdom,BH2 5ES,20,Dorset and Somerset,Bournemouth,,Independent,Economy Class,Suburban,Independent,,441202557349.0,50.717002,-1.882995,"(50.717002, -1.882995)","[2813, 0.23389729771901374]",2813,0.2338972977190137
2317,231533,The Chocolate Box Hotel,2 West Cliff Rd,,Bournemouth,SWE,United Kingdom,BH2 5EY,13,Dorset and Somerset,Bournemouth,201606.0,Independent,Midscale Class,Urban,Independent,201606.0,441202299645.0,50.716657,-1.882443,"(50.716657, -1.882443)","[2813, 0.20057392525565823]",2813,0.2005739252556582
2332,172851,Bonnington Hotel,44 Tregonwell Rd,,Bournemouth,SWE,United Kingdom,BH2 5NT,20,Dorset and Somerset,Bournemouth,,Independent,Economy Class,Urban,Independent,,441202553621.0,50.717474,-1.883047,"(50.717474, -1.883047)","[2813, 0.25555445809861876]",2813,0.2555544580986187
2333,242308,Carisbrooke Hotel,42 Tregonwell Rd,,Bournemouth,SWE,United Kingdom,BH2 5NT,20,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202290432.0,50.717274,-1.882904,"(50.717274, -1.882904)","[2813, 0.24193159777646156]",2813,0.2419315977764615
2334,243230,Tregonholme Hotel,33 Tregonwell Rd,,Bournemouth,SWE,United Kingdom,BH2 5NT,15,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202557117.0,50.717391,-1.882573,"(50.717391, -1.882573)","[2813, 0.2362031940280904]",2813,0.2362031940280904
2335,243231,Mount Stuart Hotel,31 Tregonwell Rd,,Bournemouth,SWE,United Kingdom,BH2 5NT,18,Dorset and Somerset,Bournemouth,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441202554639.0,50.717572,-1.882577,"(50.717572, -1.882577)","[2813, 0.2449502748982945]",2813,0.2449502748982945
2336,218177,Hampton by Hilton Bournemouth,Terrace Rd,,Bournemouth,SWE,United Kingdom,BH2 5NW,120,Dorset and Somerset,Bournemouth,201505.0,Hampton by Hilton,Upper Midscale Class,Small Metro/Town,Hampton by Hilton,201505.0,441202804777.0,50.718904,-1.881823,"(50.718904, -1.881823)","[2813, 0.299555405631941]",2813,0.299555405631941
2346,242311,Club & Lodge at Meyrick Park,Central Dr,,Bournemouth,SWE,United Kingdom,BH2 6LH,17,Dorset and Somerset,Bournemouth,,Independent,Upscale Class,Small Metro/Town,Independent,,441202786000.0,50.725311,-1.884158,"(50.725311, -1.884158)","[2813, 0.7475830540617923]",2813,0.7475830540617923
2354,222593,Chalfield Manor Boutique Hotel,2 Wollstonecraft Rd,,Bournemouth,SEE,United Kingdom,BH5 1JQ,10,Dorset and Somerset,Bournemouth,,Independent,Upper Upscale Class,Urban,Independent,,441202304914.0,50.722495,-1.836776,"(50.722495, -1.836776)","[3845, 0.2965242965636061]",3845,0.2965242965636061
2355,242318,Liston Hotel,5 Wollstonecraft Rd,Boscombe Spa,Bournemouth,SEE,United Kingdom,BH5 1JQ,25,Dorset and Somerset,Bournemouth,197901.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,197901.0,441202394588.0,50.722187,-1.836728,"(50.722187, -1.836728)","[3845, 0.280289245210827]",3845,0.280289245210827
2374,123979,Premier Inn Poole Centre Holes Bay,79A Sterte Avenue West,,Poole,SWE,United Kingdom,BH15 2AL,146,Dorset and Somerset,Dorset Regional,199601.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715278892.0,50.725281,-1.991294,"(50.725281, -1.991294)","[2836, 0.6112956020910618]",2836,0.6112956020910618
2377,142441,Premier Inn Poole North,Cabot Lane,,Poole,SWE,United Kingdom,BH17 7DA,155,Dorset and Somerset,Dorset Regional,200101.0,Premier Inn,Economy Class,Urban,Premier Inn,202102.0,448715278894.0,50.744388,-1.994689,"(50.744388, -1.994689)","[2836, 0.7173106948098169]",2836,0.7173106948098169
2393,242427,Bankes Arms Hotel,23 East St,,Wareham,SWE,United Kingdom,BH20 5ED,10,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441929480206.0,50.638542,-2.056935,"(50.638542, -2.056935)","[3602, 3.184999226608764]",3602,3.184999226608764
2394,151963,Mortons House Hotel,45 East St,Corfe Castle,Wareham,SWE,United Kingdom,BH20 5EE,21,Dorset and Somerset,Dorset Regional,200010.0,Independent,Upper Upscale Class,Suburban,Independent,200010.0,441929480988.0,50.63778,-2.055686,"(50.63778, -2.055686)","[3602, 3.137227770551546]",3602,3.137227770551546
2395,243298,Scott Arms,West Street,,Wareham,SWE,United Kingdom,BH20 5LH,3,Dorset and Somerset,Dorset Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441929480270.0,50.616386,-2.062168,"(50.616386, -2.062168)","[3602, 1.644840141916331]",3602,1.644840141916331
2404,243435,1777 at the Albion,19 High St,,Wimborne,SWE,United Kingdom,BH21 1HR,10,Dorset and Somerset,Dorset Regional,201601.0,Hall & Woodhouse,Upper Midscale Class,Small Metro/Town,Hall & Woodhouse,201601.0,441202884686.0,50.799648,-1.987586,"(50.799648, -1.987586)","[2836, 4.5361880974826505]",2836,4.5361880974826505
2405,243408,Les Bouviers,Arrowsmith Rd,,Wimborne,SWE,United Kingdom,BH21 3BD,6,Dorset and Somerset,Dorset Regional,199101.0,Independent,Luxury Class,Small Metro/Town,Independent,199101.0,441202889555.0,50.780879,-1.958769,"(50.780879, -1.958769)","[2836, 3.558409391485487]",2836,3.558409391485487
2406,242514,Horton Inn,Cranborne Rd,,Wimborne,SWE,United Kingdom,BH21 5AD,7,Dorset and Somerset,Dorset Regional,,Marston's Inns,Economy Class,Small Metro/Town,Marston's Inns,,441258840252.0,50.877117,-1.977161,"(50.877117, -1.977161)","[2836, 9.906900675831855]",2836,9.906900675831857
2407,243213,Inn at Cranborne,5 Wimborne St,,Cranborne,SWE,United Kingdom,BH21 5PP,9,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441725551249.0,50.918682,-1.92224,"(50.918682, -1.92224)","[2836, 13.12149526395367]",2836,13.12149526395367
2408,243409,10 Castle Street,10 Castle St,,Wimborne,SWE,United Kingdom,BH21 5PZ,9,Dorset and Somerset,Dorset Regional,201501.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,201501.0,441725551133.0,50.917644,-1.921808,"(50.917644, -1.921808)","[2836, 13.056249818818632]",2836,13.056249818818632
2409,243437,Minster Arms,23 West St,,Wimborne,SWE,United Kingdom,BH211JS,10,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441202840700.0,50.799707,-1.991323,"(50.799707, -1.991323)","[2836, 4.535085574962198]",2836,4.535085574962198
2421,154592,Tyrrells Ford Country Inn,Ringwood Rd,Near Christchurch,Christchurch,SWE,United Kingdom,BH23 7BL,14,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441425672646.0,50.795892,-1.789095,"(50.795892, -1.789095)","[3170, 5.107613381477463]",3170,5.107613381477463
2422,240645,East Close Country House Hotel,Lyndhurst Rd,,Christchurch,SWE,United Kingdom,BH23 7EF,15,Dorset and Somerset,Dorset Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441425672404.0,50.744934,-1.738165,"(50.744934, -1.738165)","[3170, 0.9423178299704784]",3170,0.9423178299704784
2424,114828,Kings Arms Hotel,30 High St,,Dorchester,SWE,United Kingdom,DT1 1HF,37,Dorset and Somerset,Dorset Regional,,Premier Lodge,Upscale Class,Suburban,Independent,202010.0,442030024740.0,50.715586,-2.435878,"(50.715586, -2.435878)","[3713, 5.533307072216342]",3713,5.533307072216342
2425,242442,Junction Hotel,Great Western Rd,,Dorchester,SWE,United Kingdom,DT1 1UF,6,Dorset and Somerset,Dorset Regional,,Marston's Inns,Economy Class,Small Metro/Town,Marston's Inns,,441305755000.0,50.711784,-2.438083,"(50.711784, -2.438083)","[3713, 5.285706572786753]",3713,5.285706572786753
2426,234175,The Duchess of Cornwall Inn,2 Bowes Lyon Pl,Poundbury,Poundbury,SWE,United Kingdom,DT1 3DA,20,Dorset and Somerset,Dorset Regional,201601.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,201601.0,441305757569.0,50.715128,-2.465707,"(50.715128, -2.465707)","[3713, 5.806934456367105]",3713,5.806934456367105
2428,242583,Crown at Marnhull,Crown Rd,,Sturminster Newton,SWE,United Kingdom,DT10 1LN,5,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441258820224.0,50.967688,-2.310772,"(50.967688, -2.310772)","[2836, 21.284579526875373]",2836,21.284579526875373
2431,120354,Crown Hotel,West St,,Blandford Forum,SWE,United Kingdom,DT11 7AJ,27,Dorset and Somerset,Dorset Regional,175301.0,Independent,Upper Upscale Class,Urban,Independent,200811.0,441258456626.0,50.855745,-2.166614,"(50.855745, -2.166614)","[2836, 11.32883342306511]",2836,11.32883342306511
2432,242295,Castleman Hotel & Restaurant,18 Chettle,,Blandford Forum,SWE,United Kingdom,DT11 8DB,8,Dorset and Somerset,Dorset Regional,199601.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,199601.0,441258830096.0,50.921184,-2.071,"(50.921184, -2.071)","[2836, 13.371991103563914]",2836,13.371991103563914
2433,242298,Museum Inn,Off Oakly Ln,,Farnham,SEE,United Kingdom,DT11 8DE,8,Dorset and Somerset,Dorset Regional,188001.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,188001.0,441725516261.0,50.935431,-2.060131,"(50.935431, -2.060131)","[2836, 14.220247318194748]",2836,14.220247318194748
2434,243207,Cashmoor Inn,A354 Cashmoor,,Blandford Forum,SWE,United Kingdom,DT11 8DN,5,Dorset and Somerset,Dorset Regional,175301.0,Independent,Upscale Class,Small Metro/Town,Independent,175301.0,441725552230.0,50.922515,-2.036755,"(50.922515, -2.036755)","[2836, 13.161323554357669]",2836,13.161323554357669
2435,242398,Saxon Inn,Gold Hill,,Blandford Forum,SWE,United Kingdom,DT11 8HD,4,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441258860310.0,50.919651,-2.243375,"(50.919651, -2.243375)","[2836, 16.854719771991597]",2836,16.854719771991597
2436,243209,Talbot Hotel,Blanford Rd,,Blandford Forum,SWE,United Kingdom,DT11 8QN,5,Dorset and Somerset,Dorset Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441747811269.0,50.928118,-2.192504,"(50.928118, -2.192504)","[2836, 15.992695483076446]",2836,15.992695483076446
2437,242294,Anvil Inn,35 Anvil Rd,Pimperne,Pimperne,SWE,United Kingdom,DT11 8UQ,12,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441258451999.0,50.882939,-2.134694,"(50.882939, -2.134694)","[2836, 12.008886778061301]",2836,12.0088867780613
2438,243371,True Lovers Knot,1 Riversdene,,Blandford Forum,SWE,United Kingdom,DT11 9JF,4,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441258452209.0,50.841226,-2.097267,"(50.841226, -2.097267)","[2836, 8.698249751772057]",2836,8.698249751772057
2439,242296,Charlton Inn,Bournemouth Rd,Charlton Marshall,Blandford Forum,SWE,United Kingdom,DT11 9NH,6,Dorset and Somerset,Dorset Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441258453160.0,50.834423,-2.14035,"(50.834423, -2.14035)","[2836, 9.468590175649757]",2836,9.468590175649757
2440,242297,Langton Arms,Unnamed Road,,Tarrant Monkton,SWE,United Kingdom,DT118RX,6,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441258830225.0,50.87935,-2.080774,"(50.87935, -2.080774)","[2836, 10.748611694313382]",2836,10.748611694313382
2441,209550,Premier Inn Dorchester,5 Pope St,Brewery Square,Dorchester,SWE,United Kingdom,DT11GW,76,Dorset and Somerset,Dorset Regional,201303.0,Premier Inn,Economy Class,Urban,Premier Inn,202007.0,448715279376.0,50.709768,-2.43785,"(50.709768, -2.43785)","[3713, 5.146406190944383]",3713,5.146406190944383
2443,242911,New Inn,14 Long St,,Dorchester,SWE,United Kingdom,DT2 7JF,12,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441300341274.0,50.80872,-2.476879,"(50.80872, -2.476879)","[3713, 12.179334309603101]",3713,12.1793343096031
2445,243217,Brace of Pheasants,Plush,,Dorchester,SWE,United Kingdom,DT2 7RQ,8,Dorset and Somerset,Dorset Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441300348357.0,50.818354,-2.406938,"(50.818354, -2.406938)","[3713, 12.608163365010599]",3713,12.6081633650106
2446,243321,Frampton Arms,Station Rd,,Dorchester,SWE,United Kingdom,DT2 8BB,3,Dorset and Somerset,Dorset Regional,184001.0,Independent,Midscale Class,Small Metro/Town,Independent,184001.0,441305852253.0,50.701036,-2.31239,"(50.701036, -2.31239)","[2957, 5.176584631723547]",2957,5.176584631723547
2456,242384,Gamekeeper Dining House,16 North St,,Dorchester,SWE,United Kingdom,DT2 9QZ,5,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441305459349.0,50.734985,-2.456577,"(50.734985, -2.456577)","[3713, 7.012150876482744]",3713,7.012150876482744
2460,209809,Premier Inn Weymouth,Mercery Rd,Gateway Business Park,Weymouth,SWE,United Kingdom,DT3 5HJ,87,Dorset and Somerset,Dorset Regional,201304.0,Premier Inn,Economy Class,Interstate,Premier Inn,202007.0,448715279384.0,50.634034,-2.460058,"(50.634034, -2.460058)","[3713, 1.7335927485346894]",3713,1.7335927485346894
2462,175221,Riviera Hotel,Bowleaze Coveway Rd,,Weymouth,SWE,United Kingdom,DT3 6PR,98,Dorset and Somerset,Dorset Regional,193501.0,Independent,Upper Midscale Class,Suburban,Independent,193501.0,441305836600.0,50.636834,-2.418066,"(50.636834, -2.418066)","[3713, 0.12371860221064848]",3713,0.1237186022106484
2463,175224,Weymouth Beach B & B,68 The Esplanade,,Weymouth,SWE,United Kingdom,DT4 7AA,22,Dorset and Somerset,Dorset Regional,200801.0,Independent,Midscale Class,Urban,Independent,200801.0,441305761190.0,50.61175,-2.454201,"(50.61175, -2.454201)","[2858, 0.6103712232575604]",2858,0.6103712232575604
2464,242880,The Somerset House Hotel & BBQ,21 King St,,Weymouth,SWE,United Kingdom,DT4 7BH,7,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,201705.0,441305459342.0,50.614767,-2.453857,"(50.614767, -2.453857)","[2858, 0.8062812725583264]",2858,0.8062812725583264
2465,243059,Tides Inn,26 King St,,Weymouth,SWE,United Kingdom,DT4 7BH,5,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441305783284.0,50.6147,-2.453553,"(50.6147, -2.453553)","[2858, 0.7987591094092112]",2858,0.7987591094092112
2466,242874,Dolphin Hotel,65 Park St,,Weymouth,SWE,United Kingdom,DT4 7DE,5,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441305786751.0,50.614284,-2.454787,"(50.614284, -2.454787)","[2858, 0.7847729784579728]",2858,0.7847729784579728
2467,242929,Leam Hotel,102 The Esplanade,,Weymouth,SWE,United Kingdom,DT4 7EB,31,Dorset and Somerset,Dorset Regional,193001.0,Independent,Upscale Class,Small Metro/Town,Independent,193001.0,441305784127.0,50.614721,-2.452938,"(50.614721, -2.452938)","[2858, 0.7947232345437157]",2858,0.7947232345437157
2468,242986,Norfolk Hotel,125 The Esplanade,,Weymouth,SWE,United Kingdom,DT4 7ES,30,Dorset and Somerset,Dorset Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441305786734.0,50.616015,-2.45232,"(50.616015, -2.45232)","[2858, 0.8786044830900763]",2858,0.8786044830900763
